1115,16-02-2011,07,14,20,29,30,31,45,50,55,61,66,67,69,71,72,75,76,80,88,00
1114,12-02-2011,01,15,16,19,24,27,33,40,41,43,53,67,71,74,75,76,77,79,81,83
1113,09-02-2011,02,07,09,12,22,24,29,30,33,36,37,46,60,62,63,71,75,80,89,90
1112,05-02-2011,01,03,05,19,24,25,28,33,41,47,54,56,70,75,78,87,91,92,95,96
1111,02-02-2011,07,11,13,17,20,27,34,39,44,45,53,58,59,74,75,80,83,88,94,99
1110,29-01-2011,02,04,06,07,08,09,12,14,35,49,57,68,69,70,72,76,82,84,85,93
1109,26-01-2011,07,17,23,24,32,33,38,43,44,45,47,53,68,69,77,78,81,90,91,00
1108,22-01-2011,04,05,08,12,31,38,39,41,45,48,52,53,55,59,69,74,83,85,95,96
1107,19-01-2011,06,14,16,24,29,30,36,38,42,43,55,58,63,66,73,82,85,88,89,95
1106,15-01-2011,08,13,22,26,33,35,43,46,47,48,49,50,54,63,64,65,70,85,86,99
1105,12-01-2011,03,13,14,22,27,37,40,41,50,56,61,62,80,83,84,88,92,95,97,99
1104,08-01-2011,01,04,15,17,35,36,45,48,51,53,54,56,58,64,76,77,81,82,84,94
1103,05-01-2011,03,08,10,12,17,26,47,54,64,67,69,72,73,82,83,84,89,93,97,98
1102,31-12-2010,01,12,14,15,21,25,30,33,40,51,56,57,60,64,70,75,80,82,89,99
1101,29-12-2010,10,21,22,23,26,27,31,33,46,47,48,56,57,64,70,73,84,87,94,98
1100,24-12-2010,03,07,13,15,26,28,31,32,33,36,37,44,52,60,68,70,73,76,96,98
1099,22-12-2010,02,04,07,10,13,14,16,17,23,33,37,38,48,54,59,64,73,79,81,00
1098,18-12-2010,01,04,06,10,17,29,32,37,42,45,46,53,67,68,71,82,87,91,94,95
1097,15-12-2010,01,09,10,13,20,21,37,39,40,41,44,51,61,65,78,79,89,91,92,97
1096,11-12-2010,04,05,06,08,09,10,12,27,40,46,48,50,58,65,66,76,86,90,99,00
1095,08-12-2010,09,13,21,23,26,32,34,35,44,50,51,56,64,66,73,75,81,86,89,92
1094,04-12-2010,05,15,20,23,25,29,45,49,50,57,64,65,67,73,77,78,79,84,85,88
1093,01-12-2010,01,02,08,21,25,39,43,44,60,63,69,73,77,78,82,83,87,93,98,99
1092,27-11-2010,02,05,06,14,22,27,29,46,47,48,49,52,54,55,58,68,75,79,87,90
1091,24-11-2010,27,28,42,44,53,54,57,59,61,63,65,74,78,79,80,83,86,87,95,96
1090,20-11-2010,01,03,08,09,16,19,28,35,47,50,51,59,61,63,68,82,89,92,94,00
1089,17-11-2010,04,07,22,28,34,35,38,43,49,55,61,64,74,76,83,84,85,89,93,99
1088,13-11-2010,01,07,19,21,29,35,38,40,42,43,47,56,57,58,61,80,84,92,95,00
1087,10-11-2010,05,07,16,19,26,30,40,41,45,46,52,55,57,62,72,76,87,89,90,91
1086,06-11-2010,03,15,16,19,20,25,27,38,44,57,58,66,69,72,74,78,83,96,98,99
1085,03-11-2010,07,09,11,17,27,33,34,38,42,44,56,61,63,64,82,83,86,92,93,96
1084,30-10-2010,11,26,35,38,42,45,46,52,53,56,57,59,64,72,75,77,81,85,91,93
1083,27-10-2010,02,13,21,22,25,39,40,48,49,54,61,63,64,67,72,80,84,85,92,00
1082,23-10-2010,01,03,09,21,25,29,39,48,51,60,66,67,68,76,78,81,84,94,96,99
1081,20-10-2010,11,19,23,24,25,29,31,35,36,39,42,45,47,54,58,62,73,74,89,98
1080,16-10-2010,04,15,34,37,41,49,51,61,63,67,68,69,70,71,72,81,84,86,97,99
1079,13-10-2010,01,04,09,12,13,28,32,42,44,54,69,75,77,78,79,83,84,92,93,94
1078,09-10-2010,05,06,10,15,16,18,20,23,37,41,44,48,50,52,54,56,67,68,71,74
1077,06-10-2010,02,06,11,15,17,33,38,40,47,52,63,70,71,75,76,77,81,88,92,98
1076,02-10-2010,04,07,19,27,33,35,38,40,48,53,65,74,75,82,83,84,86,88,95,00
1075,29-09-2010,03,07,10,13,15,25,27,35,38,50,57,62,63,68,70,71,75,80,83,98
1074,25-09-2010,04,07,10,12,17,27,28,32,40,41,44,47,49,58,59,66,69,75,89,92
1073,22-09-2010,07,12,13,14,21,24,27,29,32,35,49,53,54,58,64,67,70,73,86,00
1072,18-09-2010,07,10,15,18,21,39,41,42,43,46,49,55,64,67,68,75,81,84,86,92
1071,15-09-2010,01,17,22,23,30,42,45,46,50,61,62,63,72,74,79,81,83,84,97,98
1070,11-09-2010,05,07,10,12,15,30,39,42,51,54,61,62,71,73,76,83,84,88,96,98
1069,08-09-2010,10,13,14,17,19,28,33,34,41,42,51,58,70,75,77,78,86,91,92,93
1068,04-09-2010,02,09,24,28,32,34,36,44,51,52,55,60,67,72,75,84,85,86,97,00
1067,01-09-2010,06,09,11,12,15,43,45,46,55,57,58,60,67,75,79,80,86,87,93,00
1066,28-08-2010,03,19,34,39,43,44,48,59,61,63,64,70,73,74,77,79,85,89,91,95
1065,25-08-2010,07,18,19,21,23,24,31,33,42,45,47,53,58,76,78,81,84,85,89,96
1064,21-08-2010,01,02,08,09,15,32,46,48,50,53,55,56,66,68,79,85,87,91,92,93
1063,18-08-2010,02,06,11,21,31,35,36,37,48,53,54,64,65,73,74,85,86,87,91,97
1062,14-08-2010,03,04,08,12,17,19,20,29,30,38,47,48,53,64,73,75,76,88,95,99
1061,11-08-2010,02,07,16,20,25,26,30,39,43,48,51,53,65,70,71,72,82,90,91,94
1060,07-08-2010,02,03,13,19,26,29,30,32,37,39,41,42,67,69,70,74,78,81,82,95
1059,04-08-2010,04,05,15,30,38,39,41,48,52,53,57,58,63,65,78,85,88,92,95,97
1058,31-07-2010,05,08,12,27,28,34,38,43,45,47,51,53,54,55,58,66,79,86,98,99
1057,28-07-2010,12,21,23,34,35,37,38,41,44,57,62,65,68,81,83,84,86,90,93,96
1056,24-07-2010,01,02,06,08,13,19,23,26,30,31,36,46,66,67,71,84,86,89,95,98
1055,21-07-2010,03,05,07,13,14,16,23,28,36,38,58,63,70,72,85,86,87,96,97,98
1054,17-07-2010,04,05,10,14,17,18,21,24,34,40,41,45,47,49,57,77,79,87,98,99
1053,14-07-2010,01,02,03,06,07,09,13,23,26,29,34,43,55,60,66,68,81,86,87,97
1052,10-07-2010,02,03,06,16,23,29,34,35,39,40,53,57,60,66,68,79,90,92,97,00
1051,07-07-2010,22,37,43,44,48,54,55,61,67,68,72,79,84,87,91,93,97,98,99,00
1050,03-07-2010,01,02,03,04,06,17,19,28,33,43,47,53,54,69,71,78,84,86,89,97
1049,30-06-2010,03,07,13,14,18,22,31,41,42,48,51,58,67,70,76,80,85,89,95,00
1048,26-06-2010,03,11,16,26,34,37,41,42,45,47,51,52,56,63,76,78,86,89,95,99
1047,23-06-2010,15,27,29,31,32,34,38,40,41,50,53,55,69,73,76,88,90,91,96,97
1046,19-06-2010,13,17,23,30,31,34,36,37,38,47,53,58,60,63,70,76,77,88,89,93
1045,16-06-2010,08,11,14,20,25,27,28,32,37,44,47,48,58,76,79,80,90,95,97,99
1044,12-06-2010,06,07,11,22,23,25,29,31,37,41,44,46,49,55,61,77,80,81,82,98
1043,09-06-2010,03,04,11,16,17,28,31,38,41,44,48,49,55,59,72,90,91,94,96,00
1042,05-06-2010,05,10,11,12,14,15,20,25,34,35,42,45,48,60,64,65,73,86,89,92
1041,02-06-2010,04,11,19,22,25,29,38,40,42,44,52,53,55,59,79,81,84,90,93,95
1040,29-05-2010,05,07,09,15,17,22,26,37,44,46,61,68,70,71,72,74,79,83,86,95
1039,26-05-2010,02,06,10,12,17,22,23,26,31,36,38,48,54,60,73,79,81,82,86,95
1038,22-05-2010,03,06,07,10,17,18,21,22,23,35,36,39,57,64,67,82,84,85,98,00
1037,19-05-2010,05,07,10,13,21,26,29,32,41,46,47,49,50,59,62,69,72,75,94,96
1036,15-05-2010,01,06,12,18,20,34,36,37,40,42,49,60,62,63,69,71,78,80,86,93
1035,12-05-2010,03,05,08,14,26,29,30,35,39,46,47,66,69,71,73,81,82,85,92,00
1034,08-05-2010,03,04,08,09,12,24,29,34,36,43,54,58,60,61,64,79,80,87,90,00
1033,05-05-2010,01,04,08,09,10,20,33,36,38,41,51,54,55,57,61,67,71,87,89,94
1032,30-04-2010,02,07,09,11,12,17,21,22,31,55,64,73,77,79,84,87,94,97,99,00
1031,28-04-2010,09,15,19,22,25,27,32,37,40,41,44,45,65,74,82,83,87,88,91,00
1030,24-04-2010,02,13,17,39,45,47,49,53,60,63,64,74,78,83,86,89,90,91,92,00
1029,22-04-2010,03,05,06,14,16,21,27,29,34,44,48,59,74,76,81,85,93,94,95,98
1028,17-04-2010,01,06,08,15,19,20,29,35,40,44,56,62,66,72,74,75,76,81,82,95
1027,14-04-2010,05,07,10,11,15,21,24,30,31,38,44,47,48,56,68,73,74,78,91,95
1026,10-04-2010,02,09,10,11,25,26,32,43,44,45,47,51,53,56,64,69,77,78,80,93
1025,07-04-2010,06,16,21,27,30,32,36,38,40,43,49,54,68,71,77,82,85,87,90,92
1024,03-04-2010,04,06,13,16,20,21,26,38,40,41,45,49,51,55,69,74,91,97,98,99
1023,31-03-2010,06,13,18,19,25,32,39,48,49,59,69,70,73,75,76,79,80,90,93,95
1022,27-03-2010,03,06,13,15,28,29,31,41,42,46,48,53,55,60,62,74,78,79,80,89
1021,24-03-2010,01,02,08,19,23,25,26,27,33,40,41,42,45,50,52,69,74,85,89,96
1020,20-03-2010,02,09,13,19,20,23,30,31,34,37,44,47,50,51,57,59,79,88,93,98
1019,17-03-2010,01,08,09,21,25,27,34,35,44,48,50,53,55,59,69,75,85,86,99,00
1018,13-03-2010,02,08,12,15,26,28,31,32,39,40,49,50,61,65,73,79,80,82,86,00
1017,10-03-2010,04,07,11,12,16,17,19,35,37,41,42,44,45,50,66,76,83,86,91,93
1016,06-03-2010,01,04,05,06,08,11,20,23,29,36,49,50,57,62,70,76,77,86,87,90
1015,03-03-2010,02,08,11,17,20,24,31,35,42,46,52,58,66,72,73,81,92,93,96,00
1014,27-02-2010,01,05,09,11,12,17,18,27,32,33,37,38,39,58,60,61,72,75,91,96
1013,24-02-2010,03,08,11,22,26,30,47,48,55,59,60,63,69,72,80,84,87,88,99,00
1012,20-02-2010,04,07,09,11,13,42,44,45,50,53,59,65,67,70,74,81,89,90,97,00
1011,17-02-2010,02,03,04,12,15,16,17,21,25,30,47,50,54,55,60,71,78,90,92,93
1010,13-02-2010,02,17,18,19,21,22,26,29,42,44,51,52,60,69,71,72,73,78,94,99
1009,10-02-2010,10,11,14,33,36,37,38,40,50,52,54,56,65,66,67,70,78,86,89,98
1008,06-02-2010,03,06,07,10,20,34,36,39,40,50,51,65,70,72,73,77,83,84,87,99
1007,03-02-2010,02,04,08,15,16,20,24,33,37,53,55,58,70,72,74,79,81,87,88,99
1006,30-01-2010,01,14,19,25,29,32,38,55,56,65,69,77,78,81,90,91,92,94,97,99
1005,27-01-2010,03,05,08,15,17,29,33,34,36,47,59,65,68,72,77,78,87,90,93,97
1004,23-01-2010,03,09,10,29,30,34,37,42,48,50,54,56,63,64,69,78,81,97,98,00
1003,20-01-2010,07,11,12,16,19,28,31,39,49,55,61,67,72,75,81,87,88,90,93,98
1002,16-01-2010,03,09,10,15,16,17,22,27,30,40,42,44,49,62,67,73,74,83,90,97
1001,13-01-2010,03,08,11,16,19,23,25,34,35,36,37,42,47,58,64,67,68,88,92,97
1000,09-01-2010,03,12,15,25,26,30,34,37,38,40,41,43,49,50,53,62,63,64,70,95
0999,06-01-2010,01,03,04,09,10,13,18,20,25,30,39,60,62,66,68,77,78,83,89,99
0998,02-01-2010,01,05,18,21,22,30,34,35,39,43,47,51,54,56,57,80,88,89,92,99
0997,30-12-2009,03,04,08,29,33,36,38,41,48,50,57,59,60,66,82,86,87,88,90,00
0996,26-12-2009,01,02,03,04,10,23,29,38,50,51,54,59,60,61,71,72,74,83,90,91
0995,23-12-2009,03,13,17,19,33,36,37,43,47,66,70,72,75,76,78,80,87,91,99,00
0994,19-12-2009,04,07,15,18,19,20,31,36,41,42,46,60,63,77,83,84,95,98,99,00
0993,16-12-2009,04,08,09,16,22,38,42,43,46,49,50,57,58,59,64,69,70,75,84,00
0992,12-12-2009,06,08,15,18,24,27,36,40,46,52,55,63,74,76,80,81,86,87,90,97
0991,09-12-2009,06,08,10,16,18,22,26,28,47,48,58,61,65,66,67,68,72,78,92,97
0990,05-12-2009,06,07,14,25,27,30,31,43,46,48,56,64,65,70,73,81,83,88,89,99
0989,02-12-2009,09,10,32,39,44,47,48,54,63,66,71,72,76,80,87,89,91,95,96,00
0988,28-11-2009,02,05,06,11,15,21,30,44,49,50,51,54,64,67,70,73,85,89,92,99
0987,25-11-2009,11,15,20,21,32,36,38,39,40,52,60,64,66,68,77,80,87,88,90,98
0986,21-11-2009,16,18,21,23,26,31,34,38,41,43,49,52,57,62,63,68,83,88,91,92
0985,18-11-2009,01,07,12,15,38,43,50,57,67,72,76,80,88,89,90,92,93,95,97,00
0984,14-11-2009,05,06,09,13,14,18,24,30,38,43,45,52,53,56,62,75,80,86,98,00
0983,11-11-2009,02,03,10,15,17,19,24,27,33,41,54,55,58,60,69,72,78,87,91,93
0982,07-11-2009,02,03,10,13,16,18,26,28,32,38,40,42,44,46,48,66,73,75,77,83
0981,04-11-2009,01,02,03,15,28,31,39,40,41,51,56,69,77,78,85,88,89,90,97,00
0980,31-10-2009,12,14,16,19,21,23,24,26,45,46,48,52,61,66,75,80,83,85,97,99
0979,28-10-2009,08,09,15,16,17,42,47,48,52,54,59,71,73,77,84,87,94,95,96,00
0978,24-10-2009,06,19,21,23,27,40,41,48,49,51,58,60,70,74,77,78,81,82,89,93
0977,21-10-2009,04,07,11,14,15,21,22,24,25,28,40,44,47,49,65,74,77,82,85,94
0976,17-10-2009,01,09,22,23,26,40,41,45,47,49,53,59,64,65,70,79,88,92,93,98
0975,14-10-2009,02,03,05,08,11,14,18,30,35,42,45,46,48,49,78,83,89,92,93,00
0974,10-10-2009,01,10,17,23,24,25,26,27,29,36,45,49,55,56,61,66,78,80,87,96
0973,07-10-2009,06,09,19,28,30,32,38,42,55,65,72,80,82,86,87,88,91,92,95,98
0972,03-10-2009,01,03,08,17,20,23,24,32,34,50,53,55,58,62,77,84,85,92,94,00
0971,30-09-2009,05,08,10,11,22,23,26,27,32,44,54,59,61,63,64,67,70,79,84,94
0970,26-09-2009,02,06,07,08,09,14,17,21,26,32,37,39,46,48,57,68,77,80,88,92
0969,23-09-2009,05,13,20,25,29,35,36,41,47,51,56,57,60,72,73,74,82,85,91,99
0968,19-09-2009,01,03,07,08,16,19,23,25,41,45,48,49,61,68,70,74,78,81,91,97
0967,16-09-2009,01,14,20,21,24,28,30,36,42,46,55,56,63,64,76,79,80,92,95,99
0966,12-09-2009,01,06,12,13,17,35,40,43,46,50,53,56,59,60,67,68,72,90,91,98
0965,09-09-2009,04,13,14,19,23,29,30,38,39,40,42,64,74,78,79,80,81,82,92,98
0964,05-09-2009,07,10,20,23,24,25,28,36,42,49,51,71,72,80,81,82,89,92,95,98
0963,02-09-2009,01,04,06,09,11,14,27,28,30,33,37,54,64,65,72,77,78,82,91,95
0962,29-08-2009,01,02,11,15,20,21,26,36,47,49,51,67,73,74,82,88,91,95,96,99
0961,26-08-2009,01,03,06,08,18,36,37,43,46,51,58,59,72,73,74,75,79,82,94,97
0960,22-08-2009,01,02,05,06,19,27,38,42,52,54,56,65,70,74,82,83,86,90,92,93
0959,19-08-2009,07,09,10,11,16,19,21,27,52,54,60,62,74,78,80,86,87,92,93,97
0958,15-08-2009,15,19,23,31,32,34,37,38,40,45,48,49,50,64,70,71,90,91,92,93
0957,12-08-2009,02,07,13,17,23,27,43,54,60,61,63,68,69,74,75,76,81,89,95,99
0956,08-08-2009,01,04,05,12,16,23,24,42,46,60,62,64,66,69,81,84,90,95,97,00
0955,05-08-2009,10,16,22,26,29,32,36,39,41,44,45,54,56,57,60,65,70,74,85,92
0954,01-08-2009,08,09,12,16,23,24,25,29,31,41,43,49,57,58,64,71,73,78,87,00
0953,29-07-2009,13,18,20,28,30,32,37,44,62,63,67,69,70,74,79,86,89,91,96,97
0952,25-07-2009,08,11,13,18,28,38,41,43,46,52,55,62,68,70,75,76,85,88,92,95
0951,22-07-2009,02,03,04,05,11,16,19,21,42,43,49,55,56,73,80,90,91,94,99,00
0950,18-07-2009,01,03,08,21,22,45,50,53,58,59,63,68,69,76,77,80,85,87,90,00
0949,15-07-2009,04,05,09,28,29,34,36,43,50,57,60,61,63,66,68,76,77,87,94,96
0948,11-07-2009,01,03,06,08,09,21,30,34,41,44,46,68,74,79,80,82,88,90,94,95
0947,08-07-2009,01,04,07,08,10,18,23,25,29,30,35,37,46,54,69,72,77,81,83,93
0946,04-07-2009,03,04,06,08,20,21,24,25,26,31,36,43,52,64,74,75,79,91,98,00
0945,01-07-2009,03,07,18,21,26,31,32,36,41,54,55,57,60,64,66,67,74,80,94,98
0944,27-06-2009,02,05,06,09,11,17,18,25,26,28,33,37,44,52,55,56,65,71,76,86
0943,24-06-2009,03,13,14,19,21,32,39,41,42,45,60,62,63,66,69,70,79,82,85,87
0942,20-06-2009,03,05,06,09,10,13,24,27,29,34,36,41,63,64,74,76,81,90,96,00
0941,17-06-2009,04,07,16,21,22,26,29,32,35,41,43,55,65,66,67,70,77,78,80,89
0940,13-06-2009,02,19,20,23,24,25,33,35,36,38,49,59,65,66,73,75,77,78,87,97
0939,10-06-2009,01,04,06,11,16,33,35,38,40,42,43,44,46,47,48,59,66,76,82,00
0938,06-06-2009,04,05,09,11,12,33,35,36,38,51,55,56,58,69,76,87,94,95,96,98
0937,03-06-2009,01,03,05,07,16,23,30,34,37,40,45,46,47,49,61,63,68,87,89,90
0936,30-05-2009,21,26,29,34,37,50,53,56,58,60,67,68,72,77,79,81,83,92,99,00
0935,27-05-2009,06,13,17,21,34,36,38,42,44,47,50,62,67,73,74,75,80,85,91,97
0934,23-05-2009,12,14,20,21,23,37,44,48,55,58,67,73,74,76,85,87,90,96,98,00
0933,20-05-2009,12,18,19,20,23,26,27,29,35,37,54,58,59,74,80,83,85,89,96,98
0932,16-05-2009,12,19,22,25,28,38,41,47,49,52,57,61,66,67,69,74,87,89,90,95
0931,13-05-2009,01,02,03,06,08,10,12,13,27,36,39,43,45,49,65,72,73,74,87,90
0930,09-05-2009,03,04,05,21,26,28,40,43,45,48,54,56,62,66,69,81,82,84,95,96
0929,06-05-2009,03,04,12,13,15,19,30,35,42,53,61,62,63,69,71,73,77,88,90,92
0928,02-05-2009,12,15,17,22,31,32,35,43,44,59,61,73,75,76,78,81,83,86,87,91
0927,29-04-2009,02,04,05,19,21,22,24,26,30,33,60,63,69,70,80,82,84,87,92,94
0926,25-04-2009,03,04,07,08,15,18,19,20,22,29,38,49,51,64,71,79,80,82,88,99
0925,22-04-2009,02,12,17,20,23,24,31,34,40,52,53,55,70,73,77,80,81,87,89,98
0924,18-04-2009,01,03,10,12,18,24,26,27,28,37,38,41,43,52,65,66,74,93,97,00
0923,15-04-2009,01,21,22,29,30,46,47,51,52,65,66,69,74,81,84,85,89,90,93,00
0922,11-04-2009,02,04,11,18,30,35,51,56,58,59,62,69,74,76,78,80,81,82,85,90
0921,08-04-2009,02,04,12,17,20,22,26,30,36,44,49,51,55,56,66,80,91,93,95,99
0920,04-04-2009,10,11,15,18,31,33,34,39,42,47,51,54,56,57,77,79,81,90,92,99
0919,01-04-2009,05,08,25,29,33,41,46,48,51,54,65,69,72,77,79,82,83,90,99,00
0918,28-03-2009,08,09,13,18,30,31,33,41,48,50,51,61,74,76,84,85,87,89,94,97
0917,25-03-2009,03,10,21,28,34,35,43,44,53,55,62,72,73,78,80,84,85,87,91,96
0916,21-03-2009,03,07,17,22,23,27,30,31,39,44,46,56,58,72,75,76,81,82,83,84
0915,18-03-2009,02,11,13,16,17,19,26,28,30,38,41,44,50,58,64,69,78,86,90,95
0914,14-03-2009,01,02,09,11,15,16,27,32,39,52,57,59,63,64,69,73,75,76,78,93
0913,11-03-2009,02,06,08,10,13,14,18,29,30,36,41,48,53,56,57,65,82,83,88,90
0912,07-03-2009,01,12,28,44,45,49,54,55,58,62,66,67,69,70,71,79,91,97,98,00
0911,04-03-2009,12,14,20,24,31,37,45,46,48,52,53,62,64,74,76,79,80,83,86,00
0910,28-02-2009,04,05,07,11,13,14,16,20,21,28,36,37,42,43,46,58,59,65,68,83
0909,25-02-2009,04,07,09,10,13,15,18,31,34,36,38,44,47,48,53,78,83,92,93,99
0908,21-02-2009,19,21,24,30,33,34,38,44,48,49,58,60,63,67,70,75,76,81,82,89
0907,18-02-2009,05,07,08,17,35,39,47,51,67,69,71,72,77,80,81,85,94,95,98,00
0906,14-02-2009,06,07,13,16,18,30,37,40,44,51,53,59,62,67,77,82,88,92,96,99
0905,11-02-2009,01,03,04,07,08,11,27,33,35,36,44,49,55,60,68,70,78,83,93,94
0904,07-02-2009,04,18,19,20,22,27,29,31,38,43,44,48,62,64,65,67,70,85,90,00
0903,04-02-2009,05,07,09,12,22,25,32,37,48,51,61,62,66,69,73,77,87,92,96,99
0902,31-01-2009,03,05,07,10,12,15,19,21,26,28,39,43,49,69,73,75,78,82,93,99
0901,28-01-2009,08,09,12,13,16,21,24,28,31,38,40,43,45,46,51,52,55,56,87,93
0900,24-01-2009,06,07,13,15,18,19,31,38,53,60,61,65,78,81,85,87,93,95,97,99
0899,21-01-2009,01,02,06,08,11,14,19,21,22,23,29,40,49,57,68,76,82,86,88,89
0898,17-01-2009,03,16,18,19,29,30,34,47,56,60,63,64,65,74,77,81,83,85,94,95
0897,14-01-2009,04,08,15,20,23,25,32,54,58,68,73,74,81,82,91,92,96,97,99,00
0896,10-01-2009,02,13,25,27,28,33,36,37,39,43,45,51,52,67,70,71,74,88,92,93
0895,07-01-2009,02,04,11,14,17,21,23,26,28,44,45,49,58,59,61,74,81,85,88,89
0894,03-01-2009,06,21,26,28,29,31,33,36,37,39,40,41,49,53,63,65,77,81,84,00
0893,31-12-2008,01,03,05,10,18,36,39,40,42,44,47,53,60,67,71,73,78,79,82,86
0892,27-12-2008,02,10,12,15,23,30,39,47,52,60,63,66,69,70,72,74,82,83,88,90
0891,24-12-2008,01,13,15,17,18,22,24,26,31,46,55,63,66,73,74,79,90,93,95,96
0890,20-12-2008,01,04,06,09,21,22,23,25,29,49,55,68,71,72,76,80,81,85,90,95
0889,17-12-2008,03,06,10,20,27,35,38,40,43,46,55,56,62,68,77,79,93,94,96,00
0888,13-12-2008,04,09,25,28,30,42,51,52,53,56,61,66,68,71,76,77,84,86,98,00
0887,10-12-2008,02,04,06,14,19,27,30,41,42,49,53,55,56,57,62,66,75,80,82,90
0886,06-12-2008,03,05,07,11,14,15,32,36,37,38,45,47,50,51,70,71,72,79,97,98
0885,03-12-2008,07,10,11,19,26,33,36,38,41,45,50,56,57,62,63,71,77,78,84,97
0884,29-11-2008,03,06,11,14,19,20,30,31,32,38,47,55,57,58,61,64,70,86,88,95
0883,26-11-2008,01,02,04,06,07,10,19,23,37,42,49,63,74,78,88,89,94,97,98,00
0882,22-11-2008,12,17,21,23,24,27,30,38,42,46,52,53,57,68,75,78,79,83,84,99
0881,19-11-2008,03,07,09,13,22,26,37,39,44,49,58,62,66,67,71,78,80,82,92,96
0880,16-11-2008,02,04,06,25,28,29,30,38,47,49,50,52,54,64,72,73,76,86,96,00
0879,12-11-2008,02,07,17,21,26,33,34,39,42,43,48,49,60,64,75,77,89,96,98,00
0878,08-11-2008,03,14,16,24,26,32,35,37,47,51,52,53,55,56,73,75,81,87,94,00
0877,05-11-2008,03,07,19,21,22,25,32,43,48,50,52,54,71,75,76,83,87,93,94,98
0876,01-11-2008,02,06,16,17,30,31,37,38,41,42,43,45,69,72,77,81,90,93,94,95
0875,29-10-2008,04,07,14,17,24,27,38,43,52,54,55,57,58,61,70,78,82,84,85,90
0874,25-10-2008,05,09,10,21,35,40,41,49,52,56,59,61,63,73,82,83,88,89,90,96
0873,22-10-2008,02,04,10,19,21,27,28,29,32,38,39,42,46,51,60,63,71,77,87,97
0872,18-10-2008,08,14,31,34,38,41,45,47,59,65,70,72,74,76,81,85,87,94,96,00
0871,15-10-2008,02,04,09,12,18,26,36,40,47,49,53,56,62,64,68,80,90,93,94,00
0870,11-10-2008,23,24,31,39,40,41,46,50,52,56,57,59,64,77,83,84,85,90,91,98
0869,08-10-2008,03,04,05,06,13,22,23,24,25,29,36,45,60,65,74,76,80,81,96,97
0868,04-10-2008,01,14,22,26,30,34,39,42,53,58,59,62,71,77,81,83,86,87,99,00
0867,01-10-2008,10,12,16,21,22,25,31,32,37,42,43,53,67,76,79,85,86,92,94,99
0866,27-09-2008,06,08,14,23,30,31,32,37,39,40,44,45,48,50,52,80,89,91,97,99
0865,24-09-2008,01,04,07,10,11,25,26,35,38,43,48,55,56,62,64,67,68,79,85,98
0864,20-09-2008,05,10,12,14,18,22,27,28,40,49,56,59,63,66,69,80,81,88,92,97
0863,17-09-2008,03,04,17,22,40,41,46,49,52,53,56,60,62,71,75,82,83,89,94,00
0862,13-09-2008,09,18,24,36,38,48,53,54,58,61,69,70,72,74,87,91,92,97,98,99
0861,10-09-2008,03,07,12,22,37,40,41,50,56,59,66,68,71,76,79,84,85,93,98,99
0860,06-09-2008,05,08,13,17,20,29,31,37,38,40,43,44,47,49,56,65,66,68,71,78
0859,03-09-2008,08,09,17,24,30,31,34,36,47,48,51,59,68,69,73,74,78,85,94,97
0858,30-08-2008,02,05,06,07,08,26,29,32,37,39,41,48,50,55,58,75,80,88,91,98
0857,27-08-2008,03,11,12,27,28,30,35,36,37,41,46,47,50,51,58,62,72,77,88,00
0856,23-08-2008,04,05,06,10,13,17,22,24,27,31,44,45,47,55,57,62,64,65,78,96
0855,20-08-2008,04,07,09,16,17,23,25,30,32,50,52,58,70,75,77,82,88,92,96,97
0854,16-08-2008,04,10,16,17,26,28,31,32,38,47,49,54,59,69,81,84,88,94,95,99
0853,13-08-2008,04,05,11,19,25,29,36,39,42,46,49,51,64,71,74,78,82,85,86,99
0852,09-08-2008,15,19,27,28,36,37,41,45,46,47,52,56,57,67,70,75,76,78,92,95
0851,06-08-2008,02,07,10,11,12,19,20,28,29,47,49,58,73,78,82,87,91,96,98,00
0850,02-08-2008,01,03,07,11,14,18,23,42,43,45,54,62,78,82,86,88,90,92,94,97
0849,30-07-2008,01,05,08,12,16,18,23,35,42,43,47,51,53,55,57,63,65,70,74,75
0848,26-07-2008,10,16,20,26,40,51,60,61,62,63,65,70,73,74,75,76,81,88,93,96
0847,23-07-2008,06,07,08,12,19,25,30,45,47,53,58,61,65,71,77,79,85,86,88,97
0846,19-07-2008,03,04,05,11,28,30,38,41,43,50,51,52,53,56,64,66,70,71,82,90
0845,16-07-2008,01,05,06,09,18,19,21,22,40,41,42,48,52,55,66,67,85,88,89,99
0844,12-07-2008,06,11,13,15,24,25,26,29,33,34,35,44,49,68,77,79,82,86,90,91
0843,09-07-2008,01,07,11,14,17,19,25,31,32,33,37,41,42,47,57,59,71,90,92,98
0842,05-07-2008,08,10,11,18,28,31,37,38,40,45,46,49,55,62,79,81,85,86,91,95
0841,02-07-2008,02,09,11,25,28,35,43,49,70,74,78,81,82,85,87,90,91,94,95,97
0840,28-06-2008,09,14,17,22,28,33,42,43,46,54,55,59,63,66,72,87,94,95,98,99
0839,25-06-2008,06,12,14,16,18,21,24,25,30,32,43,55,70,72,74,80,85,89,95,97
0838,21-06-2008,03,16,22,24,27,34,46,47,49,65,67,69,73,81,83,84,89,93,94,98
0837,18-06-2008,08,13,16,21,26,36,42,53,55,65,72,73,80,81,83,85,86,90,96,97
0836,14-06-2008,05,07,08,10,15,16,19,25,33,39,42,49,58,65,72,80,81,91,92,99
